"","occurrenceID","individualCount","sex","organismID","eventDate","year","month","day","waterBody","countryCode","decimalLatitude","decimalLongitude","scientificName"
"700",198,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.8588,-176.228,"Carcharodon carcharias (Linnaeus, 1758)"
"701",548,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-44.7629,168.949,"Carcharodon carcharias (Linnaeus, 1758)"
"702",1117,1,"MALE","Shark 78476",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.7452,167.072,"Carcharodon carcharias (Linnaeus, 1758)"
"703",448,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.3188,-177.438,"Carcharodon carcharias (Linnaeus, 1758)"
"704",47,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.0445,-176.229,"Carcharodon carcharias (Linnaeus, 1758)"
"705",840,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.4008,-176.871,"Carcharodon carcharias (Linnaeus, 1758)"
"706",790,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.3067,-176.124,"Carcharodon carcharias (Linnaeus, 1758)"
"707",97,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.2554,-176.061,"Carcharodon carcharias (Linnaeus, 1758)"
"708",1079,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.9542,167.162,"Carcharodon carcharias (Linnaeus, 1758)"
"709",889,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.0656,-176.402,"Carcharodon carcharias (Linnaeus, 1758)"
"710",1168,1,"FEMALE","Shark 78475",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.7202,168.36,"Carcharodon carcharias (Linnaeus, 1758)"
"711",11,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.4387,-176.195,"Carcharodon carcharias (Linnaeus, 1758)"
"712",1037,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.5038,168.176,"Carcharodon carcharias (Linnaeus, 1758)"
"713",197,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.9636,-175.976,"Carcharodon carcharias (Linnaeus, 1758)"
"714",939,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-29.4509,-178.256,"Carcharodon carcharias (Linnaeus, 1758)"
"715",246,1,"MALE","Shark 64033",2008,2008,NA,NA,"Pacific Ocean","NZ",-46.794,168.558,"Carcharodon carcharias (Linnaeus, 1758)"
"716",596,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-49.9406,165.213,"Carcharodon carcharias (Linnaeus, 1758)"
"717",1116,1,"MALE","Shark 78476",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.6796,168.604,"Carcharodon carcharias (Linnaeus, 1758)"
"718",547,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.1163,168.338,"Carcharodon carcharias (Linnaeus, 1758)"
"719",447,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.5971,-176.661,"Carcharodon carcharias (Linnaeus, 1758)"
"720",839,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.807,-176.654,"Carcharodon carcharias (Linnaeus, 1758)"
"721",46,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.0486,-176.107,"Carcharodon carcharias (Linnaeus, 1758)"
"722",789,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.3864,-176.686,"Carcharodon carcharias (Linnaeus, 1758)"
"723",96,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.165,-176.468,"Carcharodon carcharias (Linnaeus, 1758)"
"724",1078,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.7753,166.999,"Carcharodon carcharias (Linnaeus, 1758)"
"725",888,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.0223,-176.032,"Carcharodon carcharias (Linnaeus, 1758)"
"726",1036,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2073,168.894,"Carcharodon carcharias (Linnaeus, 1758)"
"727",10,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.2258,-176.396,"Carcharodon carcharias (Linnaeus, 1758)"
"728",1167,1,"FEMALE","Shark 78475",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.0377,167.917,"Carcharodon carcharias (Linnaeus, 1758)"
"729",546,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.2518,168.777,"Carcharodon carcharias (Linnaeus, 1758)"
"730",938,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-30.2835,-178.824,"Carcharodon carcharias (Linnaeus, 1758)"
"731",1115,1,"MALE","Shark 78476",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.6482,168.463,"Carcharodon carcharias (Linnaeus, 1758)"
"732",595,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-50.2714,165.047,"Carcharodon carcharias (Linnaeus, 1758)"
"733",196,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.8516,-176.278,"Carcharodon carcharias (Linnaeus, 1758)"
"734",45,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.0597,-175.485,"Carcharodon carcharias (Linnaeus, 1758)"
"735",788,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.4224,-176.342,"Carcharodon carcharias (Linnaeus, 1758)"
"736",446,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8788,-176.586,"Carcharodon carcharias (Linnaeus, 1758)"
"737",838,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8459,-176.675,"Carcharodon carcharias (Linnaeus, 1758)"
"738",95,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.0588,-177.05,"Carcharodon carcharias (Linnaeus, 1758)"
"739",1077,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.8329,167.385,"Carcharodon carcharias (Linnaeus, 1758)"
"740",9,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.2405,-176.085,"Carcharodon carcharias (Linnaeus, 1758)"
"741",887,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.9753,-176.054,"Carcharodon carcharias (Linnaeus, 1758)"
"742",1035,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.034,168.817,"Carcharodon carcharias (Linnaeus, 1758)"
"743",1166,1,"FEMALE","Shark 78475",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2914,168.251,"Carcharodon carcharias (Linnaeus, 1758)"
"744",937,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-30.1666,-178.933,"Carcharodon carcharias (Linnaeus, 1758)"
"745",1114,1,"MALE","Shark 78476",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.9457,168.165,"Carcharodon carcharias (Linnaeus, 1758)"
"746",545,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.2971,168.666,"Carcharodon carcharias (Linnaeus, 1758)"
"747",195,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.6796,-176.856,"Carcharodon carcharias (Linnaeus, 1758)"
"748",594,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-50.4364,164.215,"Carcharodon carcharias (Linnaeus, 1758)"
"749",445,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.0564,-175.758,"Carcharodon carcharias (Linnaeus, 1758)"
"750",44,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.1092,-175.959,"Carcharodon carcharias (Linnaeus, 1758)"
"751",787,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.2316,-175.992,"Carcharodon carcharias (Linnaeus, 1758)"
"752",1076,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.1155,167.285,"Carcharodon carcharias (Linnaeus, 1758)"
"753",837,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.9837,-176.651,"Carcharodon carcharias (Linnaeus, 1758)"
"754",94,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.0844,-176.279,"Carcharodon carcharias (Linnaeus, 1758)"
"755",8,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.7275,-176.27,"Carcharodon carcharias (Linnaeus, 1758)"
"756",886,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.0466,-176.976,"Carcharodon carcharias (Linnaeus, 1758)"
"757",1165,1,"FEMALE","Shark 78475",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2047,168.104,"Carcharodon carcharias (Linnaeus, 1758)"
"758",1034,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.1964,168.846,"Carcharodon carcharias (Linnaeus, 1758)"
"759",936,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-31.6018,-178.911,"Carcharodon carcharias (Linnaeus, 1758)"
"760",544,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.2446,168.546,"Carcharodon carcharias (Linnaeus, 1758)"
"761",1113,1,"MALE","Shark 78476",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.8188,166.89,"Carcharodon carcharias (Linnaeus, 1758)"
"762",194,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.6669,-176.651,"Carcharodon carcharias (Linnaeus, 1758)"
"763",593,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-50.5707,163.554,"Carcharodon carcharias (Linnaeus, 1758)"
"764",786,1,"FEMALE","Shark 64037",2009,2009,NA,NA,"Pacific Ocean","NZ",-31.694,-176.924,"Carcharodon carcharias (Linnaeus, 1758)"
"765",43,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.1439,-175.695,"Carcharodon carcharias (Linnaeus, 1758)"
"766",444,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8783,-176.96,"Carcharodon carcharias (Linnaeus, 1758)"
"767",836,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.055,-176.291,"Carcharodon carcharias (Linnaeus, 1758)"
"768",1075,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.6749,166.668,"Carcharodon carcharias (Linnaeus, 1758)"
"769",7,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.8043,-176.125,"Carcharodon carcharias (Linnaeus, 1758)"
"770",885,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.1985,-176.407,"Carcharodon carcharias (Linnaeus, 1758)"
"771",93,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.1797,-175.71,"Carcharodon carcharias (Linnaeus, 1758)"
"772",1164,1,"FEMALE","Shark 78475",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.8717,168.031,"Carcharodon carcharias (Linnaeus, 1758)"
"773",1033,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.3157,168.119,"Carcharodon carcharias (Linnaeus, 1758)"
"774",543,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.2208,168.75,"Carcharodon carcharias (Linnaeus, 1758)"
"775",1112,1,"MALE","Shark 78476",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.6349,167.315,"Carcharodon carcharias (Linnaeus, 1758)"
"776",42,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.1514,-176.535,"Carcharodon carcharias (Linnaeus, 1758)"
"777",143,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-32.4654,174.687,"Carcharodon carcharias (Linnaeus, 1758)"
"778",193,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.7696,-175.758,"Carcharodon carcharias (Linnaeus, 1758)"
"779",443,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.0732,-176.181,"Carcharodon carcharias (Linnaeus, 1758)"
"780",835,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8991,-176.378,"Carcharodon carcharias (Linnaeus, 1758)"
"781",592,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-50.1962,163.065,"Carcharodon carcharias (Linnaeus, 1758)"
"782",884,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.1226,-176.486,"Carcharodon carcharias (Linnaeus, 1758)"
"783",1074,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2295,167.713,"Carcharodon carcharias (Linnaeus, 1758)"
"784",92,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.176,-176.064,"Carcharodon carcharias (Linnaeus, 1758)"
"785",6,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.6702,-176.413,"Carcharodon carcharias (Linnaeus, 1758)"
"786",1163,1,"FEMALE","Shark 78475",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.9117,168.257,"Carcharodon carcharias (Linnaeus, 1758)"
"787",1032,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.2681,167.88,"Carcharodon carcharias (Linnaeus, 1758)"
"788",542,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.2829,168.344,"Carcharodon carcharias (Linnaeus, 1758)"
"789",1111,1,"MALE","Shark 78476",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.8591,167.906,"Carcharodon carcharias (Linnaeus, 1758)"
"790",934,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-36.5931,-177.617,"Carcharodon carcharias (Linnaeus, 1758)"
"791",192,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.8572,-175.575,"Carcharodon carcharias (Linnaeus, 1758)"
"792",142,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-36.0712,178.276,"Carcharodon carcharias (Linnaeus, 1758)"
"793",41,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.0355,-176.281,"Carcharodon carcharias (Linnaeus, 1758)"
"794",834,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.6882,-176.963,"Carcharodon carcharias (Linnaeus, 1758)"
"795",442,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.2307,-176.551,"Carcharodon carcharias (Linnaeus, 1758)"
"796",591,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-50.1418,162.371,"Carcharodon carcharias (Linnaeus, 1758)"
"797",883,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.0052,-176.97,"Carcharodon carcharias (Linnaeus, 1758)"
"798",91,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.4105,-175.682,"Carcharodon carcharias (Linnaeus, 1758)"
"799",1073,1,"MALE","Shark 78472",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.1762,166.967,"Carcharodon carcharias (Linnaeus, 1758)"
"800",5,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.3821,-176.357,"Carcharodon carcharias (Linnaeus, 1758)"
"801",1031,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.3945,168.448,"Carcharodon carcharias (Linnaeus, 1758)"
"802",1110,1,"MALE","Shark 78476",2009,2009,NA,NA,"Pacific Ocean","NZ",-45.9391,168.219,"Carcharodon carcharias (Linnaeus, 1758)"
"803",191,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.0747,-176.382,"Carcharodon carcharias (Linnaeus, 1758)"
"804",541,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.7955,168.445,"Carcharodon carcharias (Linnaeus, 1758)"
"805",933,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-39.9263,-178.246,"Carcharodon carcharias (Linnaeus, 1758)"
"806",141,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-36.7968,178.763,"Carcharodon carcharias (Linnaeus, 1758)"
"807",40,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.889,-175.983,"Carcharodon carcharias (Linnaeus, 1758)"
"808",590,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-50.0858,162.615,"Carcharodon carcharias (Linnaeus, 1758)"
"809",441,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.4692,-176.888,"Carcharodon carcharias (Linnaeus, 1758)"
"810",833,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.4233,-177.524,"Carcharodon carcharias (Linnaeus, 1758)"
"811",90,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.3839,-175.943,"Carcharodon carcharias (Linnaeus, 1758)"
"812",4,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.1861,-176.363,"Carcharodon carcharias (Linnaeus, 1758)"
"813",882,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.1123,-176.416,"Carcharodon carcharias (Linnaeus, 1758)"
"814",1030,1,"MALE","Shark 88234",2009,2009,NA,NA,"Pacific Ocean","NZ",-46.3732,168.287,"Carcharodon carcharias (Linnaeus, 1758)"
"815",140,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-39.7941,-179.679,"Carcharodon carcharias (Linnaeus, 1758)"
"816",190,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.0368,-176.206,"Carcharodon carcharias (Linnaeus, 1758)"
"817",540,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.7974,168.262,"Carcharodon carcharias (Linnaeus, 1758)"
"818",932,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.6099,-176.056,"Carcharodon carcharias (Linnaeus, 1758)"
"819",589,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-50.3852,162.589,"Carcharodon carcharias (Linnaeus, 1758)"
"820",39,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.8164,-176.687,"Carcharodon carcharias (Linnaeus, 1758)"
"821",440,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.9688,-176.895,"Carcharodon carcharias (Linnaeus, 1758)"
"822",89,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.3488,-175.336,"Carcharodon carcharias (Linnaeus, 1758)"
"823",3,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.2816,-176.055,"Carcharodon carcharias (Linnaeus, 1758)"
"824",832,1,"MALE","Shark 78468",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.3369,-177.423,"Carcharodon carcharias (Linnaeus, 1758)"
"825",139,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-40.3721,-177.708,"Carcharodon carcharias (Linnaeus, 1758)"
"826",539,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.824,168.221,"Carcharodon carcharias (Linnaeus, 1758)"
"827",189,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.5724,-176.768,"Carcharodon carcharias (Linnaeus, 1758)"
"828",588,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-50.4927,162.247,"Carcharodon carcharias (Linnaeus, 1758)"
"829",38,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.7379,-176.681,"Carcharodon carcharias (Linnaeus, 1758)"
"830",2,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-45.0532,-175.856,"Carcharodon carcharias (Linnaeus, 1758)"
"831",439,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.9953,-175.792,"Carcharodon carcharias (Linnaeus, 1758)"
"832",88,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.1704,-176.015,"Carcharodon carcharias (Linnaeus, 1758)"
"833",138,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-40.6622,-177.482,"Carcharodon carcharias (Linnaeus, 1758)"
"834",538,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.5653,167.809,"Carcharodon carcharias (Linnaeus, 1758)"
"835",188,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.4122,-176.302,"Carcharodon carcharias (Linnaeus, 1758)"
"836",587,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-51.0369,162.779,"Carcharodon carcharias (Linnaeus, 1758)"
"837",237,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-36.5955,179.364,"Carcharodon carcharias (Linnaeus, 1758)"
"838",37,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.8427,-176.13,"Carcharodon carcharias (Linnaeus, 1758)"
"839",438,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.7291,-176.687,"Carcharodon carcharias (Linnaeus, 1758)"
"840",1,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.224,-175.986,"Carcharodon carcharias (Linnaeus, 1758)"
"841",87,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.0733,-175.767,"Carcharodon carcharias (Linnaeus, 1758)"
"842",137,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-41.1732,-178.16,"Carcharodon carcharias (Linnaeus, 1758)"
"843",537,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.8626,167.69,"Carcharodon carcharias (Linnaeus, 1758)"
"844",187,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.2069,-176.284,"Carcharodon carcharias (Linnaeus, 1758)"
"845",437,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.7578,-175.952,"Carcharodon carcharias (Linnaeus, 1758)"
"846",36,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.8185,-176.447,"Carcharodon carcharias (Linnaeus, 1758)"
"847",586,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-50.5073,163.297,"Carcharodon carcharias (Linnaeus, 1758)"
"848",86,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.9209,-175.6,"Carcharodon carcharias (Linnaeus, 1758)"
"849",236,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-38.2487,179.485,"Carcharodon carcharias (Linnaeus, 1758)"
"850",186,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.9674,-176.131,"Carcharodon carcharias (Linnaeus, 1758)"
"851",536,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.7382,167.578,"Carcharodon carcharias (Linnaeus, 1758)"
"852",136,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.3018,-178.121,"Carcharodon carcharias (Linnaeus, 1758)"
"853",436,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-43.8345,-176.049,"Carcharodon carcharias (Linnaeus, 1758)"
"854",235,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-42.0475,179.984,"Carcharodon carcharias (Linnaeus, 1758)"
"855",585,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-50.1149,164.04,"Carcharodon carcharias (Linnaeus, 1758)"
"856",85,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.7304,-176.922,"Carcharodon carcharias (Linnaeus, 1758)"
"857",185,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.715,-177.872,"Carcharodon carcharias (Linnaeus, 1758)"
"858",535,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.4342,168.04,"Carcharodon carcharias (Linnaeus, 1758)"
"859",135,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.7812,-177.974,"Carcharodon carcharias (Linnaeus, 1758)"
"860",35,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.8481,-176.161,"Carcharodon carcharias (Linnaeus, 1758)"
"861",435,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.2519,-176.876,"Carcharodon carcharias (Linnaeus, 1758)"
"862",534,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-45.3314,168.423,"Carcharodon carcharias (Linnaeus, 1758)"
"863",234,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.7763,-177.433,"Carcharodon carcharias (Linnaeus, 1758)"
"864",584,1,"FEMALE","Shark 64036",2007,2007,NA,NA,"Pacific Ocean","NZ",-49.1185,165.398,"Carcharodon carcharias (Linnaeus, 1758)"
"865",84,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-44.2128,-177.147,"Carcharodon carcharias (Linnaeus, 1758)"
"866",34,1,"FEMALE","Shark 57033",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.834,-176.147,"Carcharodon carcharias (Linnaeus, 1758)"
"867",184,1,"MALE","Shark 57036",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.9163,-176.225,"Carcharodon carcharias (Linnaeus, 1758)"
"868",434,1,"FEMALE","Shark 78469",2008,2008,NA,NA,"Pacific Ocean","NZ",-44.3703,-176.314,"Carcharodon carcharias (Linnaeus, 1758)"
"869",134,1,"FEMALE","Shark 57035",2005,2005,NA,NA,"Pacific Ocean","NZ",-43.7192,-177.209,"Carcharodon carcharias (Linnaeus, 1758)"
