gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1449932487		Carcharodon carcharias (Shark 78471 - 48)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1316	Shark 78471 - 48				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009															Pacific Ocean			NZ													-46.3695	166.786	10000.0					POINT (166.786 -46.3695)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.707Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.707Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932486		Carcharodon carcharias (Shark 78471 - 93)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1361	Shark 78471 - 93				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009															Pacific Ocean			NZ													-48.5328	167.616	10000.0					POINT (167.616 -48.5328)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.724Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.724Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932485		Carcharodon carcharias (Shark 78471 - 109)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1377	Shark 78471 - 109				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009															Pacific Ocean			NZ													-45.3785	166.116	10000.0					POINT (166.116 -45.3785)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.734Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.734Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932484		Carcharodon carcharias (Shark 78471 - 14)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1282	Shark 78471 - 14				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009															Pacific Ocean			NZ													-46.4081	167.247	10000.0					POINT (167.247 -46.4081)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.646Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.646Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932483		Carcharodon carcharias (Shark 78471 - 104)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1372	Shark 78471 - 104				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009															Pacific Ocean			NZ													-46.9028	166.86	10000.0					POINT (166.86 -46.9028)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.728Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.728Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932482		Carcharodon carcharias (Shark 78471 - 83)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1351	Shark 78471 - 83				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009															Pacific Ocean			NZ													-47.776	167.087	10000.0					POINT (167.087 -47.776)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.718Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.718Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932481		Carcharodon carcharias (Shark 78471 - 73)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1341	Shark 78471 - 73				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009															Pacific Ocean			NZ													-47.7453	167.679	10000.0					POINT (167.679 -47.7453)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.722Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.722Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932480		Carcharodon carcharias (Shark S17 - 57)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1268	Shark S17 - 57				1													PRESENT									Shark S17																																	Pacific Ocean			NZ													-39.546	178.553	10000.0					POINT (178.553 -39.546)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.641Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.641Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932479		Carcharodon carcharias (Shark 78468 - 145)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				931	Shark 78468 - 145				1			MALE										PRESENT								Mature male 400 cm (TL)	Shark 78468														2008				2008															Pacific Ocean			NZ													-44.8374	-175.854	10000.0					POINT (-175.854 -44.8374)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.726Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.726Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932478		Carcharodon carcharias (Shark 78471 - 74)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1342	Shark 78471 - 74				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009															Pacific Ocean			NZ													-47.7398	167.61	10000.0					POINT (167.61 -47.7398)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.720Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.720Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932477		Carcharodon carcharias (Shark S17 - 28)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1239	Shark S17 - 28				1													PRESENT									Shark S17																																OCEANIA	Pacific Ocean			NZ													-45.9353	167.582	10000.0					POINT (167.582 -45.9353)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.622Z						COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.622Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA	NZL	New Zealand	NZL.14_1	Southland	NZL.14.3_1	Southland			VU
1449932476		Carcharodon carcharias (Shark 78471 - 41)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1309	Shark 78471 - 41				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009														OCEANIA	Pacific Ocean			NZ													-45.9159	167.135	10000.0					POINT (167.135 -45.9159)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.706Z						COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.706Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA	NZL	New Zealand	NZL.14_1	Southland	NZL.14.3_1	Southland			VU
1449932475		Carcharodon carcharias (Shark 88234 - 41)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1026	Shark 88234 - 41				1			MALE										PRESENT								Mature male 480 cm (TL)	Shark 88234														2009				2009														OCEANIA	Pacific Ocean			NZ													-45.6123	168.198	10000.0					POINT (168.198 -45.6123)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.418Z						COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.418Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA	NZL	New Zealand	NZL.14_1	Southland	NZL.14.3_1	Southland			VU
1449932474		Carcharodon carcharias (Shark 78471 - 53)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1321	Shark 78471 - 53				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009														OCEANIA	Pacific Ocean			NZ													-46.2194	166.932	10000.0					POINT (166.932 -46.2194)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.711Z						COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.711Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA	NZL	New Zealand	NZL.14_1	Southland	NZL.14.3_1	Southland			VU
1449932473		Carcharodon carcharias (Shark 78471 - 27)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1295	Shark 78471 - 27				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009														OCEANIA	Pacific Ocean			NZ													-45.7314	167.003	10000.0					POINT (167.003 -45.7314)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.649Z						COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.649Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA	NZL	New Zealand	NZL.14_1	Southland	NZL.14.3_1	Southland			VU
1449932472		Carcharodon carcharias (Shark 78471 - 32)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1300	Shark 78471 - 32				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009														OCEANIA	Pacific Ocean			NZ													-44.7924	167.367	10000.0					POINT (167.367 -44.7924)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.704Z						COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.704Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932471		Carcharodon carcharias (Shark 78471 - 7)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1275	Shark 78471 - 7				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009															Pacific Ocean			NZ													-46.5397	167.327	10000.0					POINT (167.327 -46.5397)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.637Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.637Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932470		Carcharodon carcharias (Shark 78471 - 65)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1333	Shark 78471 - 65				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009															Pacific Ocean			NZ													-47.3367	167.88	10000.0					POINT (167.88 -47.3367)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.715Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.715Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932469		Carcharodon carcharias (Shark 78468 - 95)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				881	Shark 78468 - 95				1			MALE										PRESENT								Mature male 400 cm (TL)	Shark 78468														2008				2008														OCEANIA	Pacific Ocean			NZ													-43.9135	-176.958	10000.0					POINT (-176.958 -43.9135)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.661Z						COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.661Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932468		Carcharodon carcharias (Shark 78471 - 67)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1335	Shark 78471 - 67				1			FEMALE										PRESENT								Immature female 400 cm (TL)	Shark 78471														2009				2009															Pacific Ocean			NZ													-47.423	167.818	10000.0					POINT (167.818 -47.423)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.715Z						COUNTRY_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.715Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA									VU
1449932467		Carcharodon carcharias (Shark S17 - 16)	en	CC_BY_4_0	2014-02-12T00:00:00Z			NIWA					NIWA	MBIS White shark tagging			MACHINE_OBSERVATION				1227	Shark S17 - 16				1													PRESENT									Shark S17																																OCEANIA	Pacific Ocean			NZ													-46.1072	167.266	10000.0					POINT (167.266 -46.1072)							Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software																														urn:lsid:marinespecies.org:taxname:105838							Carcharodon carcharias (Linnaeus, 1758)								Animalia	Chordata	Elasmobranchii	Lamniformes		Lamnidae				Carcharodon	Carcharodon			carcharias			SPECIES				ACCEPTED			d55a864e-6259-4981-83f8-7941c0c3c118	NZ	2024-01-25T00:53:20.619Z						COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2420694	2420694	1	44	121	885	5888	2420693		2420694	Carcharodon carcharias	Carcharodon carcharias (Linnaeus, 1758)	Carcharodon carcharias		EML	2024-01-25T00:53:20.619Z	2023-03-26T01:37:01.679Z	false			false	OCEANIA	OCEANIA	NZL	New Zealand	NZL.14_1	Southland	NZL.14.3_1	Southland			VU
